id,longitude,latitude
channel-brewing-co-stockton,-121.2874106,37.95439196
chaos-bay-brewing-co-bremerton,-122.61450837196746,47.589326012301775
cranes-castle-brewing-bremerton,-122.62986085397543,47.60799153801692
der-blokken-brewery-bremerton,,
chaos-brewing-joplin,-94.514437,37.1027
chaos-mountain-brewing-llc-callaway,,
chapel-brewing-dundas,,
chapman-crafted-beer-orange,-117.856454,33.788493
chapmans-brewing-company-angola,-85.00164782,41.64836256
chapmans-brewing-company-wabash,,
chappapeela-farms-brewery-amite,,
charles-towne-fermentory-charleston,-79.985096,32.781811
frothy-beard-brewing-co-charleston,,
twisted-cypress-brewing-company-charleston,-80.0219063,32.79905412
curran-brewing-co-moscow,,
charleville-vineyard-and-microbrewery-sainte-genevieve,-90.150279,37.757916
crown-valley-brewing-and-distilling-co-sainte-genevieve,-90.21257,37.777679
charlie-and-jakes-brewery-and-grille-melbourne,,
charlies-steak-ribs-and-ale-branson,-93.275808,36.639618
charlton-beer-company-charlton,,
tree-house-brewery-charlton,-72.0125532,42.1366948
charter-oak-brewing-company-llc-danbury,-73.40421711,41.3961903
chatham-brewing-llc-chatham,-73.59546931,42.36315065
chatoe-rogue-farmstead-brewery-independence,-123.09584765983978,44.80583507279891
chattabrewchee-southern-brewhouse-west-point,-85.18536152,32.87625763
chattahoochee-brewing-co-phenix-city,,
chattanooga-brewing-co-chattanooga,-85.31443025,35.03633349
five-wits-brewing-co-chattanooga,,
moccasin-bend-brewing-co-chattanooga,,
cheaha-brewing-co-anniston,-85.83377405,33.6601671
cheboygan-brewing-co-cheboygan,-84.4743633,45.647403
check-six-brewing-co-southport,-78.0477587,33.952339
chehalem-valley-brewery-newberg,-122.95328380215275,45.30572050447335
long-brewing-llc-newberg,-122.93544915982353,45.3262402965307
wolves-and-people-farmhouse-brewery-newberg,-122.9288409,45.31485946
chelsea-craft-brewing-co-llc-bronx,-73.9015282,40.841904
cheluna-brewing-company-aurora,,
peak-to-peak-tap-and-brew-aurora-2,-104.8505299,39.7402157
cherokee-brewing-pizza-company-dalton,-84.96940721,34.76976664
chesepiooc-real-ale-brewery-crofton,-76.69804666,39.01687169
cheshmeh-brewing-co-white-plains,,
chestnut-brew-works-morgantown,-79.9507513,39.6272755
pubstomper-brewing-company-westover,-79.96183033,39.63624754
chetco-brewing-company-brookings,-124.2875954,42.0521588
misty-mountain-brewery-brookings,-124.28241588875962,42.052288808825736
chicago-brewing-co-nv-las-vegas,-115.2983835,36.1475868
chief-springs-fire-and-irons-brew-pub-dayton,-117.9811345,46.3192285
chili-line-brewing-co-santa-fe,-105.9435314,35.68947555
honeymoon-brewery-santa-fe,,
chilly-water-brewing-company-indianapolis,,
fountain-square-brewing-co-indianapolis,-86.1404227,39.7496885
chimera-brewing-company-fort-worth,-97.33528782,32.7303843
fort-brewery-and-pizza-fort-worth,-97.33528782,32.7303843
hopfusion-ale-works-fort-worth,-97.324895,32.741719
rahr-and-sons-brewing-co-fort-worth,-97.327292,32.7371
the-collective-brewing-project-fort-worth,-97.32879227,32.74352324
chino-hills-brewing-co-chino-hills,-117.7341018908258,33.98303313010057
chino-valley-brewery-ontario,-117.62756700929664,34.05034112016178
strum-brewing-company-ontario,-117.6412505,34.06156086
choc-beer-co-krebs,-95.7247222,34.9258333
chophouse-and-brewery-denver-denver,,
denver-beer-co-denver,-105.0072502,39.7583143
jagged-mountain-brewery-denver,-104.9913673,39.7522457
wynkoop-brewing-co-denver,-104.9984831,39.7535446
christian-moerlein-brewing-co-cincinnati,-84.51533432,39.11322509
tafts-ale-house-cincinnati,-84.51750995,39.111325
moerlein-lager-house-cincinnati,-84.50871677,39.09630095
northern-row-brewery-and-distillery-cincinnati,-84.51924466,39.11836855
revel-urban-winery-revel-otr-cincinnati,-84.5126641,39.1085275
rhinegeist-brewery-cincinnati,-84.51992076,39.1172
rock-bottom-brewery-cincinnati-cincinnati,,
three-points-urban-brewery-cincinnati,-84.509442,39.11009082
chubby-squirrel-brewing-company-fairfax,-77.30201557,38.84818941
chuckalek-independent-brewers-ramona,-116.88923937550543,33.02777389330555
julian-brewing-co-julian,-116.603975,33.079171
smoking-cannon-brewery-ramona,-116.86514864851941,33.0435981290057
star-b-ranch-ramona,-116.8675132,33.035378
chula-vista-brewery-chula-vista,-117.080369,32.641495
thr3e-punks-ale-chula-vista,-117.080107,32.642827
church-brew-workslawrenceville-brewery-inc-pittsburgh,-79.9643613,40.4620769
cinderlands-beer-co-pittsburgh,-79.9224894,40.4884044
eleventh-hour-brewing-co-pittsburgh,-79.96553317,40.46680403
hop-farm-brewing-co-pittsburgh,-79.9224894,40.4884044
pittsburgh-brewing-co-pittsburgh,-79.96570261,40.46161288
roundabout-brewery-pittsburgh,-79.956943,40.477161
church-street-brewing-company-itasca,,
itasca-brewing-company-inc-itasca,,
karetas-brewing-itasca,,
ciclops-cyderi-and-brewery-spartanburg,-81.92952168,34.95241345
rj-rockers-brewing-co-spartanburg,,
cigar-city-airport-location-tampa,,
cigar-city-brewing-co-tampa,-82.509195,27.959172
circa-brewing-co-brooklyn,-73.986155,40.6917243
randolph-beer-dumbo-brooklyn,-73.987503,40.70005509
circle-9-brewing-san-diego-1,-117.1608219755101,32.82600736692628
circle-9-brewing-san-diego-2,-117.1608219755101,32.82600736692628
council-brewing-company-san-diego,-117.1544092,32.83466296
council-brewing-magic-factory-san-diego,-117.1544092,32.83466296
helms-brewing-company-llc-san-diego,-117.13897411598836,32.8373434987297
kilowatt-brewing-san-diego,-117.208801,32.8276353
societe-brewing-company-san-diego,-117.1463568,32.8338146
cisco-brewers-nantucket,-70.1292845,41.26135815
cismontane-brewing-co-santa-ana,-117.8518941196679,33.71623804826896
deans-brothers-brewing-co-santa-ana,-117.853182,33.7353305
network-brewery-santa-ana,-117.845559,33.7119033
city-acre-brewing-co-houston,-95.3350882,29.8570358
city-brewing-co-la-crosse,-91.25335046,43.80435523
kul-brewing-la-crosse,-91.25359353,43.80249029
sapporo-brewery-usa-la-crosse,,
turtle-stack-brewery-la-crosse,-91.2539366,43.81301528
city-lights-brewing-co-milwaukee,-88.0118646,43.0339815
pabst-milwaukee-brewery-milwaukee,-87.9255251,43.04554365
third-space-brewing-milwaukee,-87.9146199,43.0346679
city-service-brewing-darlington,-90.11787155,42.68028418
city-state-brewing-company-washington,,
right-proper-brewing-company-washington-1,-76.99307078,38.9267988
city-steam-brewery-hartford,,
civil-society-brewing-co-jupiter,-80.11462571,26.88964636
civilian-brewing-corps-bloomington,,
cjs-brewing-co-commerce-township,-83.44295839,42.57743694
cl-river-outpost-brewing-peekskill,,
peekskill-brewing-co-peekskill,-73.9292934,41.2867311
claimstake-brewing-company-rancho-cordova,-121.2607634,38.58185916
fort-rock-brewing-rancho-cordova,-121.2248778,38.62586534
old-hangtown-beer-works-rancho-cordova,-121.264149,38.6075491
clam-lake-beer-co-cadillac,,
clandestine-brewing-san-jose,-121.87866936005612,37.32187322435864
claremont-craft-ales-claremont,-117.70172023315126,34.10939116491998
clarion-river-brewing-company-clarion,-79.6789283,41.14649162
mechanistic-brewing-clarion,,
clayton-brewing-co-san-dimas,-117.826752,34.1066017
feathered-serpent-brewery-san-dimas,-117.8067257,34.1066756
cle-brewing-mentor,-81.30644573,41.69622887
the-brew-mentor-mentor,-81.30001012,41.71468462
clemson-bros-brewery-middletown,-74.41622495,41.44693028
equilibrium-brewery-middletown,-74.42143934,41.44646965
clermont-brewing-company-clermont,,
suncreek-brewery-clermont,,
cleveland-brewing-company-butcher-and-the-brewer-cleveland,-81.690036,41.4991502
earlybird-brewing-company-cleveland,,
southern-tier-brewing-co-cleveland,,
climate-city-brewing-co-grants-pass,-123.3313287,42.4401171
conner-fields-brewing-grants-pass,-123.3284921,42.43842401
wild-river-brewing-and-pizza-co-grants-pass-grants-pass,-123.319,42.43927512
climax-brewing-co-roselle-park,-74.28252639,40.65943179
climber-nine-brewing-cameron-park,-120.9851442,38.68200185
clinch-river-brewing-norris,-84.0448186,36.1696625
owls-roost-brewing-wake-forest,,
white-street-brewing-company-wake-forest,-78.5100617,35.9774896
clock-house-brewing-cedar-rapids,-91.665354,41.973813
iowa-brewing-company-cedar-rapids,-91.66212463,41.97421739
quarter-barrel-arcade-cedar-rapids,-91.66318094,41.98062533
clockwerks-brewing-minneapolis,-93.27195031,44.98071827
fulton-beer-minneapolis-2,-93.2792212,44.9849395
inbound-brewco-minneapolis,-93.28068766,44.98529275
modist-brewing-company-minneapolis,-93.2708126,44.9816901
the-freehouse-minneapolis,,
clouds-brewing-raleigh,,
clubhouse-brewing-company-ltd-warren,-80.82676867,41.26602856
cnb-brewpub-sarasota,,
coachella-valley-brewing-co-thousand-palms,-116.401697,33.826202
coal-country-brewing-ebensburg,-78.730634,40.485306
coal-mine-ave-brewing-company-littleton,,
locavore-beer-works-littleton,,
coal-tipple-brewery-kramer-farms-burgettstown,,
coast-brewing-co-north-charleston,,
commonhouse-aleworks-north-charleston,-79.9755638,32.88299711
cooper-river-brewing-company-charleston,-79.954817,32.817102
edmunds-oast-brewing-co-charleston,,
fattys-beer-works-charleston,-79.950716,32.816629
freehouse-brewery-charleston,,
holy-city-brewing-north-charleston,-79.97884,32.87298
lo-fi-brewing-north-charleston,-79.9540931,32.8336083
munkle-brewing-company-charleston,-79.95068928,32.81853
pawleys-island-brewing-company-north-charleston,-80.00423049,32.8533504
ships-wheel-hard-cider-north-charleston,-79.97517,32.88124
tideland-brewing-north-charleston,-80.00236,32.85328
coastal-bend-brewing-corpus-christi,,
lorelei-brewing-co-corpus-christi,,
coastal-empire-beer-co-savannah,,
coastal-star-brewing-company-santa-maria,-120.4358577,34.9531295
naughty-oak-brewing-company-orcutt,-120.44828646011865,34.865064828774656
santa-maria-brewing-co-santa-maria,-120.46287954477457,34.91399144933568
shanty-irish-brewing-companyrooneys-irish-pub-santa-maria,-120.43598062943084,34.95220574782281
cocoa-beach-brewing-co-cocoa-beach,-80.6090792,28.3213572
coddington-brewing-co-middletown,-71.3049167,41.51869514
taproot-brewing-co-newport-vineyards-middletown,-71.2726634,41.5293214
code-beer-co-lincoln,-96.69344422,40.8123075
granite-city-food-and-brewery-7-lincoln,-96.6872327,40.8135885
coelacanth-brewing-norfolk,-76.29561292,36.87169977
oconnor-brewing-co-norfolk,-76.28625088,36.8697822
rip-rap-brewing-company-norfolk,-76.28310937,36.8703271
cognition-brewing-company-ishpeming,-87.6681955,46.4916806
jasper-ridge-brewing-co-ishpeming,-87.6791485,46.50148242
cognito-brewing-company-bangor,-86.11152208,42.31308099
cogstone-brewing-co-colorado-springs,-104.75566,38.87959595
cohort-craft-brewery-rapid-city,-103.2166522,44.03542851
dakota-point-brewing-llc-rapid-city,-103.2437026,44.0830123
firehouse-brewing-co-rapid-city,-103.2275562,44.08144085
hay-camp-brewing-company-rapid-city,-103.227816,44.07889
lost-cabin-beer-co-rapid-city,-103.2422229,44.08401961
woodland-republic-brewing-and-blending-rapid-city,-103.2244639,44.08150095
zymurcracy-beer-company-rapid-city,-103.1795198,44.03811547
cold-crash-brewing-seattle,-122.39395,47.56329
elliott-bay-brewery-and-pub-west-seattle-seattle,-122.3865765,47.5604072
west-seattle-brewing-co-tapshack-seattle,-122.406811,47.580335
cold-creek-brewery-ellington,-72.456028,41.9209531
state-48-brewery-phoenix,-112.0773456,33.4485866
cold-fusion-brewing-llc-knoxville,,
cold-harbor-brewing-company-westborough,,
owen-olearys-restaurant-and-brewery-westborough,-71.58591979,42.28996559
cold-iron-brewing-ironwood,-90.16984913,46.45390575
coldfire-brewing-eugene,-123.0864976,44.05674657
elk-horn-brewery-eugene,-123.08243485986341,44.04979409206893
falling-sky-brewing-eugene,-123.09219618869936,44.04539622653004
manifest-beer-company-eugene,-123.0928507,44.05174833
mckenzie-brewing-company-eugene,-123.089843,44.054404
mcmenamins-high-street-brewery-eugene,-123.0879134,44.0461346
sam-bonds-brewing-co-eugene,-123.0843307,44.05093611
cole-street-brewery-enumclaw,-121.988911,47.204514
enumclaw-brewing-company-rockridge-orchards-and-cidery-enumclaw,,
headworks-brewing-enumclaw,-121.987758,47.205096
coles-road-brewing-cromwell,,
colfax-ale-cellar-raton,-104.4396637,36.90092538
collection-brewing-company-raleigh,,
college-point-brewery-college-point,,
colludium-brewery-hattiesburg,,
southern-prohibition-brewing-hattiesburg,-89.28992011,31.33123464
collusion-tap-works-york,-76.72393735,39.9618357
liquid-hero-brewery-york,-76.74375254,39.95854203
mudhook-brewing-co-york,-76.72935297,39.96311069
colorado-boy-pizzeria-montrose,-107.877366,38.47887872
horsefly-brewing-co-montrose,-107.871306,38.48272365
ss-fermentations-ltd-montrose,,
two-rascals-brewing-co-montrose,-107.8800003,38.4788199
colorado-boy-pub-and-brewery-ridgway,-107.7577685,38.152358
colorado-farm-brewery-alamosa,-105.9855918,37.40026048
san-luis-valley-brewing-co-alamosa,-105.8742898,37.4681813
square-peg-brewerks-alamosa,-105.8742898,37.4681813
colorado-mountain-brewery-at-the-roundhouse-colorado-springs,,
fossil-craft-beer-co-colorado-springs,,
colorado-mountain-brewery-colorado-springs,-104.8083989,38.99103716
columbia-craft-brewing-company-columbia,-81.04200957,33.99236663
conquest-brewing-co-columbia,-81.02382212,33.97100882
cottontown-brew-lab-columbia,-81.04004014,34.01695029
hunter-gatherer-brewery-and-alehouse-columbia,-81.0315874,33.997366
river-rat-brewery-columbia,-81.01125386,33.97325589
swamp-cabbage-brewing-company-columbia,,
twisted-spur-brewing-columbia,,
columbia-kettle-works-columbia,-76.50358705,40.03264918
columbia-river-brewing-co-portland,-122.6217524,45.5357321
columbus-brewing-co-columbus,-83.0692897,39.9675898
four-string-brewing-company-west-side-production-facility-columbus,,
sideswipe-brewing-columbus,-83.06626767,39.96723751
columbus-house-brewery-fayetteville,-94.16886854,36.0771652
crisis-brewing-llc-fayetteville,-94.16087539,36.05959704
hog-haus-brewing-co-fayetteville,-94.16524371,36.0666309
puritan-brew-company-fayetteville,-94.1620702,36.066188
tiny-tims-pizza-west-mountain-brewery-fayetteville,-94.1602601,36.0617393
comanche-creek-brewing-co-eagle-nest,,
combustion-brewery-pickerington,,
common-bond-brewers-llc-montgomery,,
the-railyard-brewing-co-montgomery,,
common-john-brewing-co-manchester,,
common-roots-brewing-company-south-glens-falls,,
common-sense-brewing-bordentown,-74.71372844,40.14847167
common-space-brewery-hawthorne,-118.3328574,33.91653119
los-angeles-ale-works-hawthorne,-118.3322768,33.9149155
commoners-brewing-company-concord,,
red-hill-brewing-co-concord,-80.5806658,35.41030435
commonwealth-brewing-co-virginia-beach,-76.1318655,36.9135253
community-beer-works-buffalo,-78.8980697,42.9198446
resurgence-brewing-company-buffalo,-78.89959956,42.91822725
compadre-brewing-aound-rock,,
flying-man-brewing-company-austin,,
compass-rose-raleigh,-78.582171,35.883411
comrade-brewing-company-denver,,
conclave-brewing-flemington,-74.842079,40.53132933
lone-eagle-brewing-flemington,-74.86266573,40.50537407
concord-craft-brewery-concord,-71.534205,43.204108
lithermans-limited-brewery-concord,,
concrete-beach-brewery-miami,-80.20091709,25.800254
j-wakefield-brewing-miami,-80.19752867,25.7995437
veza-sur-brewing-co-miami,-80.19614871,25.80089733
wynwood-brewing-company-miami,-80.2044925,25.8003759
coney-island-beer-brooklyn,-73.98572367,40.57502661
confluence-brewing-co-des-moines,-93.6324853,41.5681381
conflux-brewing-missoula,,
draught-works-brewing-missoula,-114.0044493,46.8782576
imagine-nation-brewing-missoula,-114.0099097,46.8766353
confluxcity-brewing-company-portland,-84.90321484,42.87142429
gallery-brewery-portland,-84.90284271,42.86985871
congregation-ales-azusa,-117.90771930061501,34.1326080333172
connecticut-valley-brewing-company-south-windsor,-72.57147904,41.84872829
conny-creek-brewing-co-new-kensington,,
conshohocken-brewing-bridgeport-bridgeport,-75.3467908,40.1057904
conshohocken-brewing-co-conshohocken,,
constantine-brewing-co-constantine,-85.66859588,41.84164216
contrary-brewing-co-muscatine,-91.05121455,41.41700522
dubuque-star-brands-otter-tail-brewery-muscatine,-91.02937536,41.43346737
conyngham-brewing-company-conyngham,-76.0585835,40.9922807
cool-beerwerks-cool,-121.01454947535686,38.88649696315957
cool-springs-brewery-franklin,-86.820912,35.944623
garrs-beer-co-franklin,,
granite-city-food-and-brewery-franklin,-86.8271308,35.9361408
cooling-pond-brewery-mineral,,
coop-ale-works-oklahoma-city,-97.65776203,35.4185472
cooper-landing-brewing-company-cooper-landing,-149.8478495,60.4952185
cooper-mountain-ale-works-beaverton,-122.8400333,45.4314259
cooperage-brewing-co-santa-rosa,-122.7359139023537,38.4753426693344
moonlight-brewing-co-santa-rosa,-122.74458037351827,38.471883473274595
plow-brewing-company-santa-rosa,-122.740072,38.47455222
rugged-coast-brewing-santa-rosa,-122.73346924468245,38.47262977343503
coopers-cave-ale-co-glens-falls,-73.6399437,43.3177399
davidson-brothers-restaurant-and-brewery-glens-falls,,
mean-max-brew-works-glens-falls,-73.64451861,43.31016635
cooperstown-brewing-co-oneonta,-75.10942405,42.45118586
roots-brewing-company-oneonta,-75.0630461,42.45318
copp-brewery-and-winery-crystal-river,-82.58738072,28.89472626
copper-brothel-brewery-sonoita,,
copper-city-brewing-company-rome,-75.43229951,43.20521338
copper-club-brewing-co-fruita,-108.7314921,39.1591638
suds-brothers-brewing-co-2-fruita,-108.7326881,39.1591622
copper-kettle-brewing-co-pittsburgh,-79.94040826,40.42611867
copper-kettle-brewing-company-denver,,
copper-mine-brewing-co-tucson,,
green-feet-brewing-tucson,-110.9232648,32.1843632
ten-fifty-five-brewing-tucson,,
copper-state-brewing-co-green-bay,-88.01916054,44.51896164
titletown-brewing-co-green-bay,-88.018517,44.51892
copper-trail-brewing-co-alexandria,,
copper-turret-restaurant-and-brewhouse-morrisville,-75.6487902,42.89903413
copperhead-brewery-conroe,-95.46266,30.316443
copperpoint-brewing-company-boynton-beach,-80.073376,26.55907743
devour-brewing-co-boynton-beach,,
due-south-brewing-co-boynton-beach,,
nobo-brewing-company-boynton-beach,,
coppertail-brewing-tampa,-82.430498,27.956553
tampa-bay-brewing-co-brewpub-tampa,,
zydeco-brew-werks-tampa,-82.43783229,27.9603438
coppertop-alehouse-and-still-works-prescott,-112.470304,34.53851944
lazyg-brewhouse-prescott,-112.469518,34.5402813
corbett-brewing-company-tucson,-110.96679,32.22634085
crooked-tooth-brewing-co-tucson,-110.9677332,32.22762302
dillinger-brewing-company-tucson,-110.9785303,32.2997436
public-brewhouse-tucson,-110.9648848,32.22401718
core-brewing-and-distilling-co-springdale,,
saddlebock-brewery-springdale,,
core-brewing-hot-springs-hot-springs-national-park,,
sqzbx-brewery-hot-springs,-93.0557936,34.50751903
superior-bathhouse-brewery-hot-springs-national-park,,
corner-pub-reedsburg,,
cornerstone-brewing-co-berea,-81.85304867,41.36685385
cornerstone-brewing-co-madison,-81.04814066,41.77136994
double-wing-brewing-co-madison,-81.00537902,41.74037309
coronado-brewing-co-coronado,-117.1791416,32.6873641
coronado-brewing-co-production-facility-san-diego,-117.094383,32.753124
corralitos-brewing-co-watsonville,-121.7623105,36.9239241
elkhorn-slough-brewing-company-watsonville,-121.7903343754094,36.92762274576311
corridor-brewery-and-provisions-chicago,-87.6643524,41.9447594
dryhop-brewers-chicago,,
corsair-artisan-llc-nashville,-86.794546,36.165123
czanns-brewing-nashville,-86.77422743,36.1533486
jackalope-brewing-company-llc-nashville,-86.7794989,36.1503817
new-heights-brewing-co-nashville,-86.7706476,36.1491212
tailgate-brewery-music-row-nashville,-86.78963972,36.15310256
tennessee-brew-works-nashville,-86.7762132,36.1503752
yazoo-brewing-co-nashville,-86.78355595,36.15090195
cortland-beer-company-cortland,-76.17989771,42.5994031
cosmic-brewery-torrance,-118.3131167,33.84500094
dudes-brewing-co-torrance,-118.3115036,33.8417185
monkish-brewing-co-torrance,-118.3101863,33.8465751
red-car-brewery-and-restaurant-torrance,-118.3161274,33.83534411
smog-city-brewing-torrance,-118.31354702760753,33.847277402802625
smog-city-brewing-wood-cellar-torrance,-118.3180205,33.8467722
strand-brewing-co-torrance,-118.3240401,33.8414814
yorkshire-square-brewing-co-torrance,-118.3163507,33.83720085
cosmic-eye-brewing-lincoln,-96.6271153,40.8154683
cosmos-brewing-hugo,-92.91372949,45.15266627
costa-ventosa-winery-and-vineyard-whaleyville,-75.26004107,38.42358687
cotee-river-brewing-company-new-port-richey,,
cotton-brewing-co-adrian,-84.02463418,41.89136136
cottrell-brewing-co-pawcatuck,-71.834289,41.370676
counterweight-brewing-company-hamden,-72.91955341,41.39321167
country-boy-brewing-georgetown-georgetown,,
country-town-farm-brewery-friendship,,
courthouse-pub-manitowoc,-87.65789588,44.08950638
petskull-brewing-manitowoc,-87.65931012,44.0940222
sabbatical-brewing-co-manitowoc,-87.6838074,44.0912299
cousins-revolution-ale-works-wappingers-falls,-73.91146279,41.59803345
north-river-hops-and-brewing-wappingers-falls,,
covered-bridge-brewhaus-taproom-shamokin,-76.55682084,40.79076037
covert-artisan-ales-and-cellars-sioux-falls,-96.72165409,43.54942193
monks-ale-house-sioux-falls,-96.7218594,43.5488749
panacea-brewing-company-remedy-brewing-company-sioux-falls,-96.7221603,43.54794988
remedy-brewing-company-sioux-falls,-96.72223225,43.54791493
cowboy-state-brewing-glenrock,,
cowiche-creek-brewing-company-cowiche,-120.68611273049878,46.65677362160077
cowtown-brewing-company-fort-worth,,
wild-acre-brewing-company-fort-worth,,
cr-brewing-company-new-castle,-80.3493196,41.0103937
craft-artisan-ales-pacific-grove,-121.9155906,36.6174432
craft-brewing-company-lake-elsinore,-117.3402489,33.68673832
stadium-pizza-main-st-lake-elsinore,-117.32740999877609,33.669459229635684
craft-life-brewing-land-o-lakes,-82.46477873,28.19614552
in-the-loop-brewing-land-o-lakes,-82.46279799,28.20530858
craftroots-brewing-llc-milford,,
craftsman-brewing-co-pasadena,-118.1595567,34.1674435
craftwerk-orange-brewing-company-west-orange,,
crafty-ales-and-lagers-phelps,-77.056976,42.9579011
crafty-bastard-brewery-knoxville,,
elkmont-exchange-brewery-and-eating-house-knoxville,,
fanatic-brewing-company-knoxville,-83.94224452,35.99175106
last-days-of-autumn-brewing-knoxville,-83.914805,35.97603
schulz-brau-brewing-company-knoxville,-83.9273236,35.97675726
crane-brewing-company-raytown,-94.46290138,39.00524272
crankers-restaurant-and-brewery-grand-rapids,,
crankers-restaurant-and-brewery-mount-pleasant,-84.76071102,43.61176916
hunters-ale-house-mount-pleasant,,
mountain-town-brewing-co-mt-pleasant,-84.78689552,43.61180948
mountain-town-station-restaurant-and-brew-pub-mt-pleasant,-84.7822205,43.604568
crasian-brewing-co-brookston,,
cravings-bistro-and-pub-benton-harbor,,
north-pier-brewing-benton-harbor,-86.45499315,42.12454349
the-livery-benton-harbor,-86.45330019,42.11813538
crawford-brew-works-bettendorf,-90.48344378,41.55924419
five-cities-brewing-bettendorf,-90.50126378,41.57430518
crazy-williez-brewery-ilion,,
creature-comforts-brewing-co-athens,-83.380087,33.95919871
creature-comforts-production-facility-at-southern-mill-athens,,
southern-brewing-company-athens,-83.35002287,33.98114012
creatures-of-habit-brewing-co-anderson,,
creek-bottom-brew-llc-oldenburg,,
creek-bottom-brewing-galax,-80.92094471,36.66708636
crescent-city-brewhouse-new-orleans,-90.0639242,29.9557185
gordon-biersch-brewery-restaurant-new-orleans-new-orleans,-90.0651027,29.9481058
the-courtyard-brewery-new-orleans,-90.07054452,29.9387632
urban-south-brewery-new-orleans,-90.0666607,29.9296799
creston-brewery-grand-rapids,-85.66252661,42.99120192
crestone-brewing-company-crestone,,
cricket-hill-brewing-co-inc-fairfield,-74.2963174,40.872626
magnify-brewing-company-fairfield,,
critz-farms-brewing-and-cider-co-cazenovia,-75.8746342,42.8805302
empire-farm-brewery-cazenovia,-75.8664345,42.9197307
crooked-can-brewing-co-winter-garden,-81.590376,28.5639024
crooked-crab-brewing-company-odenton,-76.69482405,39.09729159
crooked-current-brewery-pawtucket,-71.40574149999999,41.8726983
foolproof-brewing-company-pawtucket,-71.41017837,41.86939069
narragansett-brewing-co-pawtucket-pawtucket,-71.38847715,41.87668875
smug-brewing-company-pawtucket,-71.3987677,41.8598033
the-guild-brewing-co-pawtucket-beer-hall-pawtucket,-71.3890045,41.8767586
crooked-ewe-brewery-and-ale-house-south-bend,,
south-bend-brew-werks-south-bend,-86.25285572,41.62611855
studebaker-brewing-company-south-bend,,
crooked-eye-brewery-hatboro,,
crooked-hammock-brewery-lewes,,
crooked-handle-brewing-co-springboro,-84.23082816,39.57664643
crooked-ladder-brewery-riverhead,-72.66319867,40.91701672
garden-of-eve-farm-brewery-riverhead,-72.648395,40.96775
jamesport-farm-brewery-riverhead,-72.648395,40.96775
long-ireland-brewing-co-riverhead,-72.67411924,40.9199771
moustache-brewing-co-riverhead,,
north-fork-brewing-company-riverhead,,
crooked-letter-brewing-co-ocean-springs,,
hops-and-growlers-ocean-springs,-88.8090062,30.41364785
crooked-pecker-brewing-newbury,,
crooked-rooster-brewery-llc-macclenny,-82.1223325,30.2707152
crooked-thumb-brewery-safety-harbor,-82.6986687,27.9874212
troubled-waters-brewing-co-safety-harbor,-82.69391186,27.99073329
crooked-tongue-brewing-edinburg,,
cross-country-brewing-glendive,-104.70579,47.11209
cross-eyed-owl-brewing-co-decatur,-86.98663302,34.60412065
cross-keys-brewing-co-williamstown,-75.0079984,39.69627246
cross-plains-brewery-inc-cross-plains,-89.65293922,43.11427765
crossed-arrows-brewery-gig-harbor,-122.62676404602986,47.38603006554139
gsp-craft-brewing-gig-harbor,,
crossroads-brewing-co-athens,-73.8100641,42.2605541
crow-peak-brewing-co-spearfish,-103.8706684,44.5175219
lean-horse-productions-spearfish,-103.8647996,44.48900743
spearfish-brewing-company-spearfish,-103.8597028,44.4910696
crowded-castle-brewing-co-inc-phoenixville,-75.51762814,40.13370414
iron-hill-brewery-and-restaurant-phoenixville-phoenixville,-75.51335,40.13418
root-down-brewing-company-phoenixville,-75.515616,40.137147
sly-fox-brewhouse-and-eatery-phoenixville,,
stable-12-brewing-company-phoenixville,-75.5195231,40.1335808
crowing-hen-carlton,-123.09869990215317,45.29153897721327
crown-brewing-co-crown-point,,
off-square-brewing-crown-point,-87.329728,41.417636
crucible-brewing-everett-foundry-everett,-122.220239,47.911765
lazy-boy-brewing-everett,-122.2208542,47.908844804750544
middleton-brewing-co-everett,-122.224702,47.911397
pacific-northwest-brewing-center-llc-everett,,
crue-brew-brewery-raynham,,
crux-fermentation-project-bend,-121.30796567520619,44.05092628926822
deschutes-brewery-bend,-121.3246184,44.04780638
immersion-brewing-bend,-121.3155231,44.05100445
shade-tree-brewing-bend,-121.35885585986522,43.992699689177776
the-ale-apothecary-bend,-121.33142768075643,44.05140622110908
crying-eagle-brewing-company-lake-charles,-93.20515133,30.17626439
crystal-ball-brewing-york,-76.76273652,39.94891984
crystal-coast-brewing-company-llc-morehead-city,-76.71137408,34.72105219
tight-lines-pub-morehead-city,-76.71168962,34.72107454
crystal-lake-brewing-co-crystal-lake,-88.316204,42.2413125
culmination-brewing-co-portland,-122.64393,45.52893
migration-brewing-co-portland-1,-122.63635,45.52624
natian-brewery-portland,-122.6529733,45.5249032
cult-classic-brewing-stevensville,,
culture-brewing-co-encinitas,-117.2934304601622,33.04448783633791
culture-brewing-co-manhattan-beach,-118.40908808712808,33.8856980186001
culture-brewing-co-solana-beach,-117.27065148714914,32.991800859370564
pizza-port-solana-beach-solana-beach,-117.2737068,32.9977749
cumberland-brewery-louisville,-85.70553172,38.23084195
great-flood-brewing-louisville,-85.6938076,38.2239974
currahee-brewing-company-alpharetta,-84.2967826,34.0711104
currahee-brewing-company-franklin,-83.37194784,35.18754718
lazy-hiker-brewing-co-franklin,-83.3828255,35.18133363
